"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"mleS",28.0027076775647,0.043967287566614,0.389568838075888,0.11286140797034,0.910140432763327,0.91644890457202
"yteP_1",14.1774131705022,0.0463069589461461,0.592715363568267,0.078126807220533,0.937727183283974,0.940670457556679
"arcD1_2",6836.15197788835,0.047104136329558,0.0655442450950391,0.71866166528056,0.472349408511857,0.500208319948276
"dut",2998.07165389331,0.0482952361192005,0.0655427634802068,0.736850775811202,0.46121310122234,0.489063394660451
"atpD",25336.8724657124,0.0490370239398753,0.0595243993116881,0.823813839482904,0.410045342739571,0.438883092898751
"bglF_3",135.262577728779,0.0514623845616987,0.190131500614923,0.270667324432086,0.786646910305901,0.800676281954669
"smc_4",567.252172736273,0.053381022048715,0.146063043501189,0.365465628876071,0.714763859197039,0.731237290010799
"sacA",71.4069008615206,0.0546972546055267,0.263249625565738,0.207777141137349,0.835402981828369,0.846527561801988
"coaD",1315.23012953887,0.0569256693389031,0.0736970114569823,0.77242846369871,0.43986070091306,0.467974300971418
"dps",30433.1390398636,0.0571717564192508,0.0687761452011748,0.831273056261289,0.405819392024412,0.435819481488583
"afr_2",3892.48855125227,0.0589728690002886,0.0559077496461273,1.05482458824693,0.291505556931708,0.320595925655106
"araQ_4",27.933225414693,0.0595401533963494,0.393058799195757,0.151478998862703,0.879597876146577,0.887932663349482
"srrA_1",3816.12459733116,0.0600275263677584,0.0741671373162097,0.809354770049067,0.418311110679664,0.446235750911951
"panE",7042.59570266993,0.0631319337027221,0.0671123787304648,0.940689853302193,0.346863820272576,0.376554609236125
"iclR",499.515477914143,0.0635072258518551,0.105053880357354,0.604520514956964,0.545497634123802,0.568998184941146
"rhgT",64.2910731354463,0.0682008194718635,0.289124564368085,0.23588732289463,0.813520105571033,0.825685079893124
"frlB_3",178.184144094741,0.0695465412788112,0.16306234254419,0.4265027730726,0.669741527779417,0.689592114298653
"lexA",3709.69118143799,0.0727517678588961,0.0640939420600066,1.13508025127841,0.256341695278554,0.283483757131578
"phnX_2",27.4444768598015,0.0729587516830834,0.420315102016339,0.173581085554826,0.862194697886857,0.871465608616824
"punA",12995.4573104294,0.0740089244006912,0.0556821213527948,1.32913263005517,0.183804216722284,0.206990231375765
"clpX",36616.0617003993,0.076168200399688,0.0538325814418343,1.41490893357933,0.157095198334361,0.178547743199366
"folA_1",1763.7569791398,0.0764492032405714,0.0836522273412698,0.913893218033361,0.360772957633822,0.389800666868727
"araC_4",152.400766430721,0.0789449325295439,0.181509568509845,0.434935376562598,0.663609335396701,0.683718709196601
"ung",844.133712755312,0.0815213911238121,0.0869382588043136,0.937692935710915,0.348402235258298,0.377967937503571
"recG",10805.7183981631,0.0816212244735094,0.0592342698258266,1.37793923540393,0.16822204981021,0.190287662830551
"xre",1632.74616261748,0.0833465045724345,0.078132936458665,1.0667268932933,0.286095179352533,0.315079322264196
"mutS2_2",19722.3457628439,0.0835645615658073,0.0564731695629507,1.47972147149732,0.138947593059093,0.15871211844777
"iap_2",64.790181862697,0.0879302960494035,0.268493092761522,0.327495561040387,0.743293099804743,0.75896637283577
"gmuE_1",230.099762204718,0.0912706091806577,0.172702212956989,0.528485464186775,0.597162433311599,0.618849266168571
"priA",7411.2117356427,0.0926956391495784,0.060999780884509,1.51960610030845,0.128610003801138,0.147642806087801
"ywiB",968.285819111619,0.0936845374040011,0.0902020361074379,1.038607790321,0.298987181214804,0.327921424558172
"frr",6243.47304514485,0.094781774048817,0.0755973722052926,1.25377075001268,0.209925343667708,0.234752063807556
"dagK_2",24339.3304030029,0.0954925337369218,0.0792884309825727,1.20436906814199,0.228446961968585,0.254395989704389
"argR_2",2375.60876515588,0.0978140552281113,0.0646152608482249,1.51379184954259,0.130078640450941,0.148900907908742
"yjhB_3",319.536862370899,0.101897718430487,0.168912833835614,0.603256224625614,0.546338249542011,0.569132022665015
"graR",3608.41461476593,0.102387605171544,0.0663917764527443,1.54217300156775,0.123031558960336,0.14134035314063
"ybaK_2",129.159068016114,0.10297912018695,0.203561000417267,0.505888259420318,0.612935094752562,0.633551281639453
"graS",3401.61013019729,0.10613290547285,0.063509798895267,1.67112646109733,0.0946967017646511,0.109735554329161
"lacR_1",735.937859054814,0.106768234423343,0.088145595194816,1.21127135380239,0.225791423787156,0.251614152867416
"uxaC",169.853447064801,0.107910520481496,0.162222201322676,0.665201924284407,0.505921349883761,0.531883103364638
"macB",423.413253904089,0.108780874907805,0.110303470932169,0.98619629997591,0.324036794604772,0.354179752242425
"araR_2",1385.33314459814,0.109481807934741,0.0733761969625793,1.49206162852206,0.135682989920134,0.155205023545007
"ftsK_2",54.6826659155119,0.111767694148817,0.282604028284233,0.395492218661531,0.692479663165029,0.710714516209195
"yqfL",918.771817193637,0.112383914596502,0.0842953411770244,1.333216201836,0.182460863943298,0.205622327631446
"araR_1",867.706778652069,0.113108500026589,0.0821830658143525,1.37629934957763,0.16872897420776,0.190685219790666
"nrdE1",25039.4677385522,0.113846498379883,0.0495368126978237,2.29822009490903,0.0215492655554455,0.0262467426506112
"galE",7860.88174255051,0.117665379301619,0.0616832866624496,1.907573115316,0.0564464126810599,0.0670143889036654
"malG",10.7329104512733,0.122623196472784,0.721392342463672,0.169981283768561,0.865024855829507,0.87377352693777
"mutY",2871.95856717396,0.12828174186919,0.0595999061153449,2.152381609812,0.0313673109135942,0.0376879419849049
"ecsA_2",2693.61437383398,0.131530822032166,0.0747966269722195,1.75851274792135,0.0786603044415445,0.0920198876263456
"atpA",30711.4434922649,0.13348476584702,0.0512501287293008,2.60457425486824,0.00919884856925282,0.0114395019561603
"natA_3",247.678077068386,0.134354285728228,0.162095632529912,0.828858147695219,0.407184680229408,0.43699202082377
"tilS",3806.29233934668,0.138603954233275,0.0706484458280174,1.96188256668355,0.0497761579290912,0.0593156602316836
"rpsU",80542.9468078742,0.139586221083662,0.0625792172016862,2.23055236747034,0.0257107949708266,0.0311020820313255
"fbp",2931.14894351578,0.140064534208426,0.0639411906762503,2.19052120748903,0.0284864584728141,0.0343298345698016
"ecfA2_2",104.502458685466,0.142969189023211,0.219278383606176,0.651998553947679,0.514402105252782,0.540088412742408
"queT_1",1442.31924204796,0.143707683133838,0.0834602230168172,1.72187034660669,0.0850930077465373,0.0990376011500121
"pepO",10609.5031374556,0.145314672142511,0.0485496075761254,2.99311733703838,0.00276143559318965,0.00352457993443855
"ispE",6309.22905855491,0.145395702281145,0.0534949668740038,2.71793237340615,0.0065691263221705,0.00822041022930968
"gtaB_2",4859.80127851199,0.15023348623571,0.0755465273069959,1.98862200012466,0.0467429412148377,0.0557427015382915
"dinB_1",2348.03840248526,0.150486374584451,0.0639373682175006,2.35365293849021,0.0185899588070636,0.0228513493643751
"ssaB_1",3913.53971962155,0.150566495630078,0.0814566738442585,1.84842430367282,0.0645409855439961,0.0761154943906316
"glnQ_1",6610.99382390729,0.151159622058872,0.0605154922794817,2.49786651921732,0.0124943229948694,0.0154296198962915
"gdpP",7843.15516625256,0.15361242029958,0.0613512926286504,2.50381717675243,0.0122861502107459,0.0151842753571322
"mntB_1",1207.7825745872,0.15364930412466,0.0742293066558017,2.06992778252834,0.0384591077852144,0.0460012382041711
"manZ_8",59.4089490661448,0.154563574178268,0.27171062773283,0.568853619999909,0.569455482671501,0.590902507343545
"araC_1",428.213667835358,0.154657945730591,0.111303772429349,1.38951216436767,0.164677064535092,0.18676646495889
"trmK",668.190662063944,0.156458784214058,0.108666709472387,1.43980419554174,0.149922803862569,0.170760257000988
"gmuC_2",54.3033865156847,0.164813529982734,0.271574350989107,0.606881796393742,0.543929359563807,0.567732930491812
"gbuB",19166.2688074683,0.164836598980292,0.0551303841361182,2.98994105633849,0.00279031286149126,0.00355859533333043
"yteP_3",11.0898853502724,0.165465392614418,0.617483399584116,0.267967353820137,0.788724447891968,0.80227986488311
"gatB_2",13622.7070110067,0.168783749873168,0.0708426606160691,2.38251568201101,0.0171947995974149,0.0211689443425802
"soj_5",2644.73135477156,0.170854477026147,0.0908663196314215,1.88028389087595,0.0600693975726349,0.0710517374693343
"abfA_2",61.5152044199668,0.175509482479994,0.272113948536257,0.644985247629116,0.518936745871944,0.544491739923419
"bmr3",122.796677140822,0.179154713909063,0.187374532213168,0.956131614008491,0.339005744512277,0.369026689189794
"ssb_2",548.907099484358,0.181038543032735,0.112227976078125,1.61313203141709,0.106715826138293,0.123305777417926
"tsaE",709.579899317253,0.189156658218185,0.108355790812816,1.7456995772838,0.080863168596096,0.0943206886252273
"srrA_2",2115.74755000149,0.189822565671754,0.0699870484358844,2.71225276553349,0.00668276124222278,0.00835606609160564
"yjcD",4691.28379270524,0.190442669409365,0.0575286516683394,3.31039688722922,0.000931637701260732,0.00121135642523568
"recX",1003.65172388328,0.191229296403597,0.0825366387260064,2.31690191598925,0.0205090753805434,0.0250370530619621
"napA",1127.77079597736,0.191321490069981,0.0859297573152719,2.22648702902804,0.0259815768524792,0.0314058697505762
"glnR",15196.1182832964,0.19190292206833,0.0845282581083774,2.27028128063734,0.023190522092926,0.0281813340718598
"bglH_1",511.545059350766,0.192141019760037,0.109416162688158,1.75605701241461,0.0790786742237048,0.0924416396558012
"lsrC_1",231.39433279032,0.192183526429799,0.160226355645399,1.19945015073004,0.230352957020193,0.256161465078823
"ftsL_1",6622.15114873901,0.197997100128528,0.0575275373124824,3.44177952643849,0.000577901052447229,0.000760070684617837
"resA",750.373168677141,0.198633690269506,0.0902917361020139,2.19990996789656,0.0278132833640642,0.0335438692949243
"nrdF",14672.3678157605,0.200119334613201,0.0483661790304558,4.13758826156574,3.50975456939191e-05,4.82251745648175e-05
"ftsK_1",178.652606736497,0.201001712318295,0.182705600754084,1.100139850605,0.27127119306208,0.299165884412149
"gmuF",7022.45513712721,0.204370240264723,0.0561899730247656,3.63713006544152,0.000275692735446482,0.000367743732256659
"pyrDA",9928.26908481013,0.204969833940136,0.0572921776335877,3.57762337558578,0.000346732570485984,0.000460963933141932
"bin3_5",69.9915564478494,0.206536403910943,0.267182116324617,0.773017321488722,0.439512129537009,0.467914978680973
"ntpA",17063.3286730047,0.210242851363636,0.0605908297222158,3.46987906136148,0.000520692759698036,0.00068652395214312
"sigA",21990.7096623453,0.218229376044697,0.0743435701940248,2.93541694964546,0.00333099765584539,0.00422790647660122
"pgsA1",955.319463810977,0.22085822418207,0.0951770741285871,2.32049814731312,0.0203139450281815,0.0248178013417691
"yoaB",399.542110840919,0.223488300391803,0.1153592176234,1.93732503562393,0.0527056237915257,0.0627597517279121
"gbpA",897.115400939581,0.226574049606906,0.154799465826948,1.4636617019092,0.143286404610271,0.163551196119438
"epsF",43.8191536714928,0.228840175085455,0.450913400342809,0.507503602491029,0.611801509335407,0.632788875027819
"arlS",15341.7685727395,0.229279115644208,0.0609864904789349,3.7595066357098,0.000170248762205183,0.000228427810246752
"guaC",4358.86620026759,0.229580113583258,0.0782737507350997,2.93304091636316,0.00335659653096381,0.00425701687022236
"yugI_1",13608.1847850365,0.232853122755995,0.059535748260133,3.91114800033379,9.18584590465696e-05,0.000124503662049549
"era",9928.7504092549,0.235796277138295,0.0669610015808372,3.52139710535297,0.000429279229901633,0.000568812777266011
"purR_1",2121.81481588618,0.240809682796326,0.068579673997469,3.51138564474969,0.000445777206356263,0.000589695344169957
"mtlR_2",295.039281099906,0.24244491899296,0.144407912783145,1.67888943424475,0.0931735940948208,0.108048913906766
"rhaM",29.0907823031794,0.244763413649957,0.383675289952854,0.637944168049066,0.523510024875151,0.548569849016716
"htrA",11133.6265379869,0.245362559192646,0.0479918871948731,5.1125840956481,3.17781440010885e-07,4.69329705302583e-07
"afr_1",2232.1810978507,0.251514136073683,0.0640838972701186,3.92476342400856,8.68150132917707e-05,0.000117867792047791
"pgi",33666.2164067822,0.251841760011547,0.0635869822743337,3.96058675854477,7.47658222615715e-05,0.000101768129449737
"dgaR_3",170.794688329325,0.252724810088816,0.166434050075894,1.51846818588849,0.128896413759859,0.147759303578375
"corC_1",1526.11217967272,0.254237986388096,0.0695846964293607,3.65364799207233,0.000258540658116148,0.000345441447884285
"hupA",42106.9649521386,0.25817769371789,0.0817401597232287,3.15851711804916,0.00158573996237545,0.00204355843538385
"dgaR_1",7173.84639029796,0.264043972182872,0.0674680724886665,3.91361369079022,9.09250600472762e-05,0.00012334316295038
"trxA_1",3451.44575321819,0.266104332156684,0.0559619925731556,4.75509037332476,1.98357664296799e-06,2.84283002283664e-06
"pepQ",6472.65309195718,0.269338441489553,0.0589272980510613,4.57069050164438,4.86119782872999e-06,6.8807690445682e-06
"polA",8719.3875149553,0.274728796411188,0.05407777959513,5.0802528962548,3.76932739721493e-07,5.55150707903176e-07
"ftsL_3",56.3835635222161,0.276386576805682,0.289547873948947,0.954545350432841,0.339807664957701,0.369647820695988
"immA",374.059124879607,0.277583908933154,0.11536784640001,2.40607688879534,0.0161248705472309,0.0198670340281226
"licR_2",32.2610655725939,0.281279431935101,0.361735533855569,0.777583083799027,0.436814836775489,0.465353406111488
"cca",5221.10170916453,0.283124776839096,0.0577930648171442,4.89894034405159,9.63548913314514e-07,1.39596660333327e-06
"smc_2",25398.3473102884,0.283514341667653,0.0510469480610906,5.55399201002882,2.79218249545691e-08,4.23732918113974e-08
"dgaE",230.472615251383,0.283547504802827,0.14676446917806,1.93199012261487,0.0533607250283921,0.0634452668120317
"yutF",4764.36750920237,0.284638832154529,0.0545575094416639,5.21722554910395,1.81623047171079e-07,2.69984771515706e-07
"araA",58.9704536036386,0.285770336163631,0.27230830472269,1.04943672744263,0.293977161938628,0.322869762733971
"maa",2963.00669414425,0.287055837475856,0.0676861245865609,4.24098497630415,2.22541033929661e-05,3.07896599324327e-05
"fieF",2766.00562625264,0.289568678578196,0.0599325995886986,4.83157214213013,1.35459116574358e-06,1.95540802426218e-06
"cah",3854.11968808741,0.290849105153787,0.0680556600940345,4.27369457223561,1.92260356495162e-05,2.66926194334725e-05
"ricR",230.071670227389,0.291750221923023,0.170927635937171,1.70686396218727,0.0878473404754835,0.102094581876235
"fpgS",4190.19413416511,0.293141615791386,0.0678467943892093,4.32064062024438,1.55576875119152e-05,2.16938783979411e-05
"lipC",5483.43147112787,0.293402689675515,0.0610111088987463,4.80900437594806,1.51683886321558e-06,2.18173582665931e-06
"arlR_2",7918.56797672412,0.295028124010773,0.069445053512981,4.24836772507671,2.15333729351584e-05,2.98183101823077e-05
"mapP",107.68778993152,0.296261029040513,0.215021195542192,1.37782244347339,0.168258114880832,0.190287662830551
"oxyR",6370.46063552207,0.297433593630866,0.0698676706113438,4.25709904206502,2.07096624809182e-05,2.87025504288875e-05
"sgbE",4.57331221735014,0.30041438693983,1.09670854133084,0.273923632048385,0.784143310183415,0.799146052087434
"citS",35.0050471724921,0.301435535363081,0.361229187107024,0.834471704175369,0.404015225890141,0.434173726276023
"mtnB",31.4440316789021,0.302853976672973,0.410166503143675,0.738368380527865,0.460290623537922,0.488409307047542
"kup",11869.3413997133,0.306818120321967,0.0487787005842811,6.29000191983054,3.17462045019424e-10,5.08830840462428e-10
"murA1_1",26755.931416053,0.306881298206502,0.0525062574710255,5.84466143632211,5.07599569778442e-09,7.79197034107542e-09
"nfo_1",69.6274064272108,0.308579911373297,0.251772332635466,1.22563074402651,0.220337662959899,0.245708014940627
"rex_1",5557.21583085546,0.30911716934105,0.0581404877227449,5.31672817770536,1.05649713465143e-07,1.57636080408308e-07
"rpsN2_2",180.140406991022,0.310599116390983,0.167948596012162,1.84937012732451,0.0644043858895135,0.0760104938341525
"mprF_1",8234.65530436338,0.313288118162207,0.0494555797981119,6.33473754510847,2.37745620449216e-10,3.82981352296217e-10
"araQ_6",18.0140704950387,0.313640348588037,0.519705872099748,0.603495872234132,0.546178860683991,0.569132022665015
"rsuA",3693.81773999548,0.314996548927099,0.0678846305514051,4.6401747548522,3.48114668100661e-06,4.95358183103167e-06
"mglA",29558.360554145,0.316504088916049,0.0740160538288341,4.27615459813598,1.90149201583411e-05,2.64224716635035e-05
"mepM_2",906.148182045399,0.324168525525261,0.083695843549007,3.87317352665725,0.00010742728147777,0.000145358844878472
"yjhB_2",4728.6152983786,0.324199556348322,0.0589403371599288,5.50047000017388,3.78780198882649e-08,5.71568232119428e-08
"yfnB_1",1590.63089281672,0.328197627102549,0.069502412468812,4.72210410321831,2.33417145165231e-06,3.33930705437815e-06
"gatC_1",28.3402892448992,0.330220439372399,0.402428737634108,0.820568733022835,0.411891963599388,0.440564496540711
"mtlF_2",169.241089005854,0.331160748452629,0.163428206209711,2.02633777934075,0.0427301823034827,0.0510716763806771
"mnmA",10084.5048180236,0.33124199320321,0.0596238275878054,5.55553050859415,2.76769866312109e-08,4.20416583998812e-08
"atpE_2",3856.51452236266,0.332517498803994,0.0580736479995331,5.72578975590904,1.02953659427315e-08,1.571346205968e-08
"mscL",3555.17357213342,0.333527810081708,0.0651447952594968,5.11979213002571,3.05872616563569e-07,4.52997628608511e-07
"fldH_1",56.1687341616874,0.33476873542082,0.288987236871051,1.15842048612755,0.246692483002791,0.273190982563035
"manX_1",3.15802323907997,0.335688446295911,1.14691684093695,0.292687694795447,0.769760876346473,0.784989074921292
"ypwA",12719.5057176255,0.335769294162848,0.0516524357190268,6.50055102898396,8.0026337317219e-11,1.30358906251698e-10
"recA",24634.8083367051,0.336092241330718,0.0571710871505721,5.87870999278968,4.13476036003761e-09,6.37159793186124e-09
"repN",311.976884674211,0.337416257702299,0.131977748746852,2.5566147392732,0.0105696206782033,0.0131033776910542
"hemN",1432.64212376671,0.339285913211422,0.10801771552398,3.14102100350476,0.00168359957914542,0.00216617723629177
"ntpJ_1",9227.55762471003,0.341024246228754,0.0758951332722543,4.49336118833097,7.01077264517991e-06,9.88809769373124e-06
"hsdR",12972.838810124,0.341705233390173,0.0560470078157581,6.09676139203454,1.08238895135421e-09,1.70241884277955e-09
"srlB",28.7512396517499,0.347032427270704,0.373226818388774,0.929816428435792,0.352466138817475,0.381765096800632
"yjaB",129.929423738589,0.351908406170688,0.185692462298562,1.89511411402838,0.0580772851803025,0.0688482950431182
"tetR",820.285600826209,0.352080633497129,0.108689627525925,3.23932137326673,0.00119814488878623,0.00155031217188696
"yfbR",2452.46167196889,0.353142666143186,0.0724429558194887,4.87476887363813,1.08935921108165e-06,1.57538101294884e-06
"opuBB",3069.85689353453,0.353159050452998,0.0708335759963734,4.98575774956046,6.17194378510396e-07,9.0567182448082e-07
"adhR",255.430082765963,0.355907373489013,0.16023550789942,2.22115171696162,0.0263406871874993,0.031815886716269
"ugpB",13.5315072696831,0.358496028996274,0.569457554461599,0.629539508585883,0.52899591178198,0.553230017688223
"divIVA",29311.1879586331,0.360618377392189,0.0706606076133119,5.10352782933403,3.33379460625291e-07,4.9145791335721e-07
"yitU",4643.6828838851,0.361627406380236,0.0613529533030863,5.89421351232727,3.76470132456441e-09,5.81817477432681e-09
"argR_3",2997.57777897026,0.364983651093061,0.083607189200911,4.36545773852046,1.26856827861275e-05,1.77822114844138e-05
"copZ",261.763272282856,0.365730165584826,0.150429005945579,2.43124763928267,0.0150469263321161,0.0185532316965444
"miaA",2176.25616985482,0.366246159185726,0.0652877681557855,5.60972092523997,2.02653143500078e-08,3.08418784107738e-08
"agaSK_3",695.720838061162,0.367527837451683,0.100667900618862,3.65089403069183,0.000261329053871842,0.000348875378518968
"tqsA_2",1108.15905624173,0.369821089254472,0.0809115193412219,4.57068526540522,4.86131930620619e-06,6.8807690445682e-06
"clpE",19537.0930310252,0.369886052405337,0.0529715814273592,6.98272625506883,2.89506185646792e-12,4.88007262303347e-12
"uvrC_2",3677.18554734006,0.377277909305895,0.0594741635708891,6.34355973508069,2.24515858958089e-10,3.62400346075784e-10
"dgaF",200.332038423023,0.385026723753512,0.153315957297402,2.51132843926115,0.0120277733485401,0.0148879797141496
"bepA",9242.44973191116,0.39235846836519,0.0640206861899622,6.1286201650664,8.86444666919894e-10,1.40390344671753e-09
"ltaS1_3",1983.62788355263,0.397047046744726,0.287835473221559,1.37942360717681,0.16776418479571,0.189997992419238
"ywnA",628.975487389159,0.397919562594882,0.0987713435691794,4.02869443925484,5.60874614248412e-05,7.66049259460652e-05
"atpC",12209.2921364701,0.401347428053721,0.0730319844790331,5.49550215452443,3.89600187000819e-08,5.87340659271046e-08
"ftsH",47066.9627475636,0.406132590731658,0.0873653253453413,4.64867027194462,3.340817711654e-06,4.76237886103754e-06
"mreC",9298.39599029974,0.406249176482424,0.0617896799276493,6.57470919024194,4.87483496988538e-11,8.00615239658462e-11
"nadE",8927.28118471655,0.40679897841483,0.0673096876700491,6.0436913689,1.5062752227966e-09,2.35521311744517e-09
"aes_1",66.817608902174,0.41090171294252,0.26612096078517,1.54404114478689,0.122578365357199,0.1409210272236
"ampH",970.743541109355,0.411505585477577,0.0815189978648604,5.04797159258211,4.46525520333897e-07,6.56437701466023e-07
"lgt",2435.40939270772,0.41298578948927,0.0664042425211408,6.21926813422786,4.99479121871868e-10,7.96574487775694e-10
"ecfA2_1",5860.35336993204,0.417266427967005,0.0590983697897311,7.06054040833304,1.65856305016307e-12,2.81357086428936e-12
"nox_2",535.323394144447,0.418856623936594,0.0996176707657728,4.20464181421623,2.61495939889006e-05,3.60233199950545e-05
"yfkN",1828.47590410103,0.420009625365963,0.0731095420826226,5.74493579636023,9.1955870651775e-09,1.4048325172231e-08
"rpmF_1",51.1084096994643,0.420061668347501,0.288150573722806,1.45778529232286,0.144899733490571,0.165274642482464
"copA",2958.36296841294,0.420070908383172,0.0662356804218302,6.34206375941031,2.26707446811495e-10,3.65568617562835e-10
"licT_4",3520.32009611907,0.421741458621217,0.0628457731986226,6.71073704970282,1.93643786242874e-11,3.21332056506867e-11
"lytR_1",12854.5064161601,0.425679056211202,0.0510358908331596,8.3407784063725,7.38030836859318e-17,1.34172158964868e-16
"yabA",2434.31901737932,0.425886615438442,0.0911970357573469,4.6699611659706,3.01256679711177e-06,4.29828726945055e-06
"licT_2",81.5038007982867,0.426705080307097,0.238430213028206,1.78964349730551,0.0735112411374118,0.0862488717603407
"fabG_2",2607.71210375349,0.428643387634826,0.0621488254061113,6.89704728663587,5.30945130263953e-12,8.91229325800207e-12
"yxdL_1",582.394727098647,0.431679935080606,0.108150479889799,3.99147498485879,6.56636156484245e-05,8.95311073431589e-05
"licC_3",244.356521495522,0.433000921207887,0.136802311593439,3.16515792872503,0.00154998796127565,0.00199909666030548
"smpB",2012.09693872413,0.433466662744818,0.0726691743652095,5.96493171322367,2.44736371182522e-09,3.80806933933466e-09
"srlR",117.475790074929,0.434502248546233,0.22468121744509,1.93386102090363,0.05313021776434,0.0632182337955438
"araQ_7",20.7371515025157,0.437288877579104,0.528392452587509,0.827583504339859,0.40790641336693,0.437472784268694
"xylG",9.18983492179395,0.438791643969752,0.643803352090824,0.681561601915751,0.495516201930202,0.521630362769738
"ntpK",1751.06813589831,0.43947984153292,0.0762731884418927,5.7619177919608,8.31635053304862e-09,1.27172518199155e-08
"msrA_2",3555.26496582914,0.43972931666817,0.0671369829343353,6.54973305991804,5.76400210793174e-11,9.43737230376528e-11
"lacG_3",14.4362636209917,0.440711055029399,0.552049402774125,0.798318144743504,0.424685891068417,0.452733858523903
"ecfA1",4649.56541397622,0.441279551430155,0.0679442544419672,6.49472946689058,8.31827524138095e-11,1.35362564518602e-10
"rspR_1",776.262491108622,0.445083515366775,0.105193984606546,4.23107383023382,2.32578310360054e-05,3.20950034503771e-05
"sipV",5392.70742147114,0.445190395423165,0.0620353241657562,7.17640153267567,7.15701551860901e-13,1.22189217935227e-12
"lacF_3",22.6168019391309,0.448511117094773,0.482518469568395,0.92952113832235,0.352619075643137,0.381765096800632
"pinR",372.833169888826,0.453385218064789,0.131169241538971,3.45649035357185,0.000547258794875583,0.000720362071014153
"lacG_2",31.7025375661735,0.454062220158316,0.467222463176416,0.971833025902415,0.331133622950518,0.361442301553913
"groL",44149.5240841728,0.455938763668553,0.0489303354632271,9.31812053508619,1.18419293296692e-20,2.30492120204767e-20
"licC_2",53.4003448517868,0.456546027135259,0.313307466049281,1.45718208663259,0.145066124011631,0.165346409536795
"yacL",6384.52342007941,0.458121775461089,0.0530841900042121,8.63009825382544,6.12992928165667e-18,1.13770348340155e-17
"bglK",286.195958495634,0.4593205327678,0.136655341253835,3.36116048266726,0.000776157141615489,0.00101497472365102
"glnA",67839.3262497038,0.459330740468395,0.06567033104534,6.99449406081514,2.66217859700389e-12,4.49225068427901e-12
"hdhA",19.0213171632519,0.462233416610493,0.476912141157218,0.969221323426349,0.332434774176234,0.362521493204954
"spsB",1684.03910594656,0.462437376057477,0.0666646365727693,6.93677187533593,4.01160827108438e-12,6.74085175309447e-12
"hrtA_2",657.648764554272,0.462812407007922,0.102812176484069,4.50153301714836,6.74650822034e-06,9.52378103896052e-06
"pnp",37215.4790746648,0.463158578207729,0.0495710252909446,9.34333263210389,9.33486309040816e-21,1.82360772841959e-20
"dgkA",1955.00053526242,0.463979781998747,0.0704389621743108,6.58697640732646,4.48873574887867e-11,7.37962934846514e-11
"mta",743.96731675045,0.466758245890775,0.0941444235615586,4.95789583952972,7.12607483983467e-07,1.040949595619e-06
"pspB_3",2057.83560622142,0.466767552924557,0.0714694043385865,6.53101221766512,6.5326669038272e-11,1.06631273874524e-10
"penA",12930.5967595459,0.467740782019915,0.0488070485512435,9.58346787818617,9.38400191223938e-22,1.86281180816876e-21
"nrnA",3133.1579969671,0.469010097856318,0.0709821384145791,6.60743827013229,3.91027144379298e-11,6.44186986307338e-11
"gmuE_3",35.1492647866622,0.470856613146579,0.378249816397652,1.24482972029144,0.213194348939095,0.238240957765506
"tqsA_3",5490.07795068907,0.472518898781923,0.0588481935606153,8.02945460501205,9.79069291360182e-16,1.73646251675202e-15
"rppH",557.57840630075,0.474542722588276,0.116713779773291,4.0658671453366,4.7854192576261e-05,6.54157397235801e-05
"prs2",12542.8279076028,0.478976744049777,0.0660093512578624,7.25619529540105,3.981301416083e-13,6.81899213601354e-13
"ywpJ_2",4602.00733791102,0.483161444529561,0.0548719769560793,8.80524944301339,1.30561886210734e-18,2.46616896175832e-18
"yteT",89.4406520093412,0.48496724558772,0.232546718402614,2.0854615748569,0.0370274225931227,0.0444217877656232
"agaSK_1",261.40624831429,0.489654830191038,0.144449982161064,3.38978809734337,0.000699466685590647,0.000916186691453979
"dgaR_2",14.7853322199798,0.493486170280856,0.59760147646983,0.825778030529631,0.408930018781283,0.438276438640168
"dgs",5309.72477354459,0.493789712111054,0.0569062631548071,8.67724719101225,4.05463207643496e-18,7.56927810530732e-18
"treP_1",39.1460266503052,0.498142570011278,0.416715845875532,1.19540107471715,0.23193036598435,0.257736248152289
"rluD_3",7397.74990101468,0.500301926529686,0.0622975439016125,8.03084512159613,9.68034953166783e-16,1.71879983906724e-15
"msrC",1668.61148549259,0.5008610603335,0.0705980671221688,7.09454353001999,1.29779122592251e-12,2.20624508406827e-12
"ndvA",488.309846223849,0.501051632834528,0.106757427443557,4.69336555622264,2.68746632548022e-06,3.8412980215719e-06
"pgl_2",1808.35601534648,0.50343460640345,0.0802020071642053,6.27708238489244,3.44985309255006e-10,5.52391306803106e-10
"ecsA_1",1414.1429293119,0.509187152520385,0.0918191472366431,5.54554434281633,2.93041055494149e-08,4.44288051878225e-08
"rhaD",36.045994868812,0.510686076073651,0.336980560757544,1.51547636731808,0.129651810721195,0.148518705041197
"yknY_2",4511.78378890419,0.511005927377072,0.0560726824878559,9.11327770858376,7.99298822360616e-20,1.53519172852436e-19
"whiA",4161.99243618008,0.51130620737744,0.0616018217093788,8.30017998152146,1.03953789820455e-16,1.88556363374672e-16
"nhaC_5",737.542243651492,0.513878392773306,0.11367700895337,4.52051296479922,6.16899667291576e-06,8.72394396753927e-06
